header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Vleeshouwersdreef 28,6216 PV Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-88991575-vleeshouwersdreef-28/?navigateSource=resultlist,20220128_050450,"€ 339,000 kosten koper","€ 3,229    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1965,"Gable roof covered with asbestos, asphalt roofing and roof tiles",Energie Prestatie Advies,Living area105 m²Other space inside the building15 m²External storage space20 m²,105 m²,15 m²,20 m²,308 m²,267 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Rolldown shutters,E        What does this mean?,Roof insulation and double glazing,CH boiler,Gas water heater (rental),"Bosch (gas-fired from 1998, to rent)",308 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",72 m² (12 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Outside plastic storage cabinet,Detached brick garage,1 car,Electricity,Parking on private property,no
