header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,error
Bulderweg 1 -3,3862 PK Nijkerk        ,https://www.funda.nl/en/koop/nijkerk/huis-42524086-bulderweg-1-3/?navigateSource=resultlist,20220127_202843,"€ 3,850,000 vrij op naam","€ 2,615    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 3,850,000) is calculated by dividing the asking price of the home by the living area (1,472 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Under offer,Available in consultation,"Country house, detached residential property",Resale property,1971-1980,"Living area1,472 m²Other space inside the building56 m²Exterior space attached to the building151 m²External storage space110 m²","1,472 m²",56 m²,151 m²,110 m²,"141,455 m²","3,154 m³",11 rooms (3 bedrooms),5 bathrooms and 2 separate toilets,"Steam cabin, bath, 5 showers and 4 toilets",2 stories and a basement,B        What does this mean?,141.455 m²,Full ownership,"Sheltered location, outside the built-up area and In wooded surroundings",Surrounded by garden,Balcony present,Detached brick storage,Attached brick garage and detached brick garage,3 cars,no
