header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Weijenbergstraat 7,6431 AJ Hoensbroek        ,https://www.funda.nl/en/koop/hoensbroek/huis-88044983-weijenbergstraat-7/?navigateSource=resultlist,20220128_035335,"€ 169,000 kosten koper","€ 1,724    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 169,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1949,Gable roof,Living area98 m²Other space inside the building11 m²External storage space6 m²,98 m²,11 m²,6 m²,303 m²,440 m³,5 rooms (3 bedrooms),1 bathroom,Shower and toilet,"2 stories, a/an attic and a basement",Rolldown shutters,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",303 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,1.875 m² (25 meter deep and 75 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
