header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Spiraeastraat 31,5614 GG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42658333-spiraeastraat-31/?navigateSource=resultlist,20220201_011757,"€ 375,000 kosten koper","€ 3,827    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,"Single-family home, corner house",Resale property,1928,Gable roof covered with asphalt roofing and roof tiles,Living area98 m²External storage space9 m²,98 m²,9 m²,117 m²,374 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",E        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2008, in ownership)",117 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"43 m² (13,5 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
