header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koninginneweg 50 bv,1075 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42537169-koninginneweg-50-bv/?navigateSource=resultlist,20220130_193314,"€ 2,000,000 kosten koper","€ 9,709    The asking price per m² (€ 2,000,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1916,Listed building (national monument),Flat roof covered with asphalt roofing,Living area206 m²Exterior space attached to the building64 m²,206 m²,64 m²,600 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories,3rd floor,TV via cable,Not required,Double glazing and floor insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",Full ownership,Alongside park and in residential district,Sun terrace,"62 m² (10 meter deep and 6,2 meter broad)",Located at the northwest,"Roof terrace present, balcony present and french balcony present",Paid parking and resident's parking permits,Yes,No,Yes,Yes,No,Yes,no
