header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Balijelaan 51 bis,3521 GM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677613-balijelaan-51-bis/?navigateSource=resultlist,20220131_155058,"€ 450,000 kosten koper","€ 4,455    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 95.00 per month,Upstairs apartment,Resale property,1926,Flat roof,Living area101 m²Exterior space attached to the building28 m²External storage space5 m²,101 m²,28 m²,5 m²,350 m³,5 rooms (4 bedrooms),2 stories,1st floor,Air conditioning and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Tzerra M39c Plus (gas-fired combination boiler from 2018, in ownership)",Full ownership,Alongside busy road and in residential district,Sun terrace,"27 m² (9,01 meter deep and 2,95 meter broad)",Located at the northwest,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.00 per month),Yes,No,Yes,no
