header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Harry Koningsbergerstraat 104,1063 AE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031826-harry-koningsbergerstraat-104/?navigateSource=resultlist,20220130_235458,"€ 315,000 kosten koper","€ 6,429    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 158.00 per month,Apartment with shared street entrance (apartment),Resale property,1957,Flat roof,Living area49 m²Exterior space attached to the building2 m²External storage space2 m²,49 m²,2 m²,2 m²,166 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,1st floor,E        What does this mean?,Double glazing,Electric heating and gas heater,Electrical boiler,Municipal long-term lease (end date of long-term lease:  15-09-2031),"Alongside water, in residential district and unobstructed surrounding view",Balcony present,Yes,Yes,Yes (€ 158.00 per month),Yes,Yes,Yes,no
