header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Sterremos 9,3069 AS Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42681001-sterremos-9/?navigateSource=resultlist,20220125_220255,"€ 395,000 kosten koper","€ 2,883    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1975,Gable roof covered with roof tiles,Living area137 m²,137 m²,157 m²,485 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Air conditioning, mechanical ventilation and TV via cable",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Atag HR (gas-fired combination boiler from 2018, in ownership)",157 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"58 m² (9 meter deep and 6,4 meter broad)",Located at the northwest accessible via the rear,Public parking,no
