header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Kerkstraat 6,5095 AE Hooge Mierde        ,https://www.funda.nl/en/koop/hooge-mierde/huis-42681034-kerkstraat-6/?navigateSource=resultlist,20220128_143722,"€ 398,000 kosten koper","€ 2,764    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 398,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Gable roof covered with asbestos and roof tiles,Living area144 m²Other space inside the building20 m²Exterior space attached to the building28 m²External storage space44 m²,144 m²,20 m²,28 m²,44 m²,592 m²,710 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement",Rolldown shutters and sliding door,D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2002, in ownership)",592 m²,Full ownership,Back garden,300 m² (20 meter deep and 15 meter broad),Located at the northwest,Attached brick garage,2 cars,No cavity wall,Parking on private property,no
