header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Patio/atrium,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Borneokade 163,1019 XD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42433480-borneokade-163/?navigateSource=resultlist,20220130_195840,"€ 1,050,000 kosten koper","€ 6,688    The asking price per m² (€ 1,050,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 169 per month,4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2001,Flat roof covered with asphalt roofing,Living area157 m²Other space inside the building24 m²Exterior space attached to the building11 m²,157 m²,24 m²,11 m²,683 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal long-term lease (end date of long-term lease:  31-07-2048),Paid until 31-07-2048,"Alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Patio/atrium,"11 m² (3,3 meter deep and 3,3 meter broad)",Balcony present,Built-in,"Carport, built-in and parking place",1 car,Paid parking and public parking,no
