header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wichard van Pontlaan 219,6824 GJ Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42681579-wichard-van-pontlaan-219/?navigateSource=resultlist,20220129_205052,"€ 210,000 kosten koper","€ 3,000    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,€ 159.00 per month,Galleried apartment,Resale property,1960-1970,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building5 m²External storage space12 m²,70 m²,5 m²,12 m²,225 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,1st floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Atag (gas-fired from 2015, in ownership)",Full ownership,Alongside busy road and in residential district,Balcony present,Built-in,Electricity,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
