header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Afrikanerplein 80,1091 PW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88024860-afrikanerplein-80/?navigateSource=resultlist,20220130_184254,"€ 325,000 kosten koper","€ 6,250    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available immediately,€ 102.00 per month,Upstairs apartment (apartment),Resale property,1926,Renovation project,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area52 m²Exterior space attached to the building8 m²External storage space3 m²,52 m²,8 m²,3 m²,163 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  30-08-2062),Paid until 30-08-2062,Ownership encumbered with long-term leaset (end date of long-term lease:  30-08-2062),Paid until 30-08-2062,"Alongside park, alongside a quiet road, sheltered location and in residential district",Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 102.00 per month),Yes,Yes,Yes,no
