header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Barcelonastraat 50,3067 WC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88026037-barcelonastraat-50/?navigateSource=resultlist,20220126_171239,"€ 150,000 kosten koper","€ 5,357    The asking price per m² (€ 150,000) is calculated by dividing the asking price of the home by the living area (28 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 52.88 per month,Galleried apartment (apartment),Resale property,1980,Flat roof covered with asphalt roofing,Living area28 m²Exterior space attached to the building9 m²External storage space4 m²,28 m²,9 m²,4 m²,94 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,B        What does this mean?,Partly double glazed,Electric heating,Electrical boiler,Long-term lease (end date of long-term lease:  03-07-2077),Paid until 16-06-2051,In residential district,Sun terrace,"9 m² (0,01 meter deep and 0,01 meter broad)",Located at the south,Roof terrace present,Public parking,Yes,Yes,Yes (€ 52.88 per month),Yes,Yes,Yes,no
