header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Uitdamstraat 25,3826 CG Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42685581-uitdamstraat-25/?navigateSource=resultlist,20220128_065613,"€ 495,000 kosten koper","€ 3,561    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2008,Living area139 m²External storage space6 m²,139 m²,6 m²,108 m²,486 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Optical fibre, mechanical ventilation and passive ventilation system",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",108 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"50 m² (9 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,French balcony present,Detached wooden storage,Parking place,Parking on gated property and public parking,no
