header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Deurloostraat 90 -III,1078 JH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42441035-deurloostraat-90-iii/?navigateSource=resultlist,20220130_221746,"€ 675,000 kosten koper","€ 6,553    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,4 months,Sold under reservation,Available in consultation,€ 161.00 per month,Upstairs apartment (apartment),Resale property,1928,Living area103 m²Exterior space attached to the building3 m²External storage space1 m²,103 m²,3 m²,1 m²,500 m³,4 rooms (1 bedroom),1 bathroom,Bath and toilet,2 stories,4th floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2006, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-05-2052),Paid until 15-05-2052,Alongside a quiet road,Yes,No,Yes (€ 161.00 per month),Yes,No,Yes,no
