header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hertog Janstraat 33,5216 AX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42678164-hertog-janstraat-33/?navigateSource=resultlist,20220201_113501,"€ 475,000 kosten koper","€ 4,750    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 135 per month,2 weeks,Under offer,Available in consultation,€ 135.00 per month,Upstairs apartment,Resale property,1952,Listed building (national monument),Living area100 m²Exterior space attached to the building9 m²External storage space6 m²,100 m²,9 m²,6 m²,320 m³,5 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories,B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2000, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Detached brick storage,Yes,Yes,Yes (€ 135.00 per month),Yes,Yes,Yes,no
