header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Levantplein 13,1019 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42573457-levantplein-13/?navigateSource=resultlist,20220130_234515,"€ 1,495,000 kosten koper","€ 5,537    The asking price per m² (€ 1,495,000) is calculated by dividing the asking price of the home by the living area (270 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 169.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1955,Monumental building,Living area270 m²,270 m²,"1,005 m³",2 rooms (1 bedroom),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,1st floor,Mechanical ventilation and TV via cable,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2041),Paid until 30-04-2041,Alongside water and unobstructed surrounding view,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 169.00 per month),Yes,Yes,Yes,no
