header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van der Heijdenstraat 96,2522 ES Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88043614-jan-van-der-heijdenstraat-96/?navigateSource=resultlist,20220131_222504,"€ 295,000 kosten koper","€ 3,598    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Under offer,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1930,Flat roof covered with asphalt roofing,Living area82 m²External storage space11 m²,82 m²,11 m²,307 m³,5 rooms (3 bedrooms),1 bathroom,Bath and toilet,1 story,Ground floor,TV via cable,B        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Intergas HRE (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset,€ 165 per year,"Alongside busy road, in residential district and unobstructed surrounding view",Back garden,"70 m² (9 meter deep and 7,74 meter broad)",Located at the southwest,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
