header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ziedewijstraat 33,3042 HV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88039803-ziedewijstraat-33/?navigateSource=resultlist,20220128_074848,"€ 495,000 kosten koper","€ 4,091    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2019,Gable roof covered with roof tiles,GIW Waarborgcertificate,Living area121 m²Exterior space attached to the building2 m²External storage space6 m²,121 m²,2 m²,6 m²,116 m²,424 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,Not available,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",116 m²,Full ownership,In residential district,Back garden and front garden,"36 m² (7,5 meter deep and 4,8 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
