header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ruyschstraat 361,1091 MS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42522835-ruyschstraat-361/?navigateSource=resultlist,20220128_005232,"€ 585,000 kosten koper","€ 7,800    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 85.00 per month,Ground-floor apartment (apartment),Resale property,1900,Combination roof covered with asphalt roofing,Living area75 m²,75 m²,275 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Mechanical ventilation and TV via cable,D        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside park and in residential district,Back garden,"23 m² (4,5 meter deep and 5 meter broad)",Located at the northwest,Built-in,Electricity and running water,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
