header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,error
Hoendiep 146,9743 AR Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42435433-hoendiep-146/?navigateSource=resultlist,20220128_031000,"€ 267,000 kosten koper","€ 2,054    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 267,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1938,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing,Living area130 m²External storage space12 m²,130 m²,12 m²,514 m²,503 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a basement,"Skylight, mechanical ventilation and TV via cable",G        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",514 m²,Full ownership,"Alongside busy road, freestanding location and unobstructed surrounding view","Back garden, front garden and side garden",253 m² (23 meter deep and 11 meter broad),Located at the north accessible via the rear,Detached brick storage,No cavity wall,Parking place,Parking on private property and public parking,no
