header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Coolhaven 219,3015 GC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88039682-coolhaven-219/?navigateSource=resultlist,20220126_002843,"€ 440,000 kosten koper","€ 3,667    The asking price per m² (€ 440,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 195.87 per month,Apartment with shared street entrance (apartment),Resale property,2002,Living area120 m²External storage space4 m²,120 m²,4 m²,366 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,12th floor,Elevator,A        What does this mean?,"Roof insulation, double glazing, energy efficient window and insulated walls",CH boiler,CH boiler,2015,Long-term lease (end date of long-term lease:  02-07-2099),Paid until 02-07-2050,"Alongside a quiet road, alongside water and unobstructed surrounding view",Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 195.87 per month),Yes,Yes,Yes,no
