header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Begoniastraat 33,2565 SP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42534342-begoniastraat-33/?navigateSource=resultlist,20220131_234531,"€ 300,000 kosten koper","€ 3,659    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under offer,Available in consultation,€ 128.17 per month,Apartment with shared street entrance (apartment),Resale property,1955,Flat roof covered with asphalt roofing,Living area82 m²Other space inside the building1 m²Exterior space attached to the building8 m²External storage space6 m²,82 m²,1 m²,8 m²,6 m²,277 m³,4 rooms (2 bedrooms),1 bathroom,Bath,1 story,2nd floor,Flue and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2027),"€ 57,86 per year with option to purchase",Alongside a quiet road and in residential district,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 128.17 per month),Yes,No,Yes,no
