header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Edisonstraat 34 H,1098 TD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664365-edisonstraat-34-h/?navigateSource=resultlist,20220130_183216,"€ 450,000 kosten koper","€ 6,250    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 267.00 per month,Ground-floor apartment (apartment),Resale property,1954,Listed building (national monument),Living area72 m²Exterior space attached to the building15 m²External storage space9 m²,72 m²,15 m²,9 m²,267 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,D        What does this mean?,Double glazing,Communal central heating,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 267.00 per month),Yes,Yes,Yes,no
