header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
De Hooivork 9,5176 ND De Moer        ,https://www.funda.nl/en/koop/de-moer/huis-88047720-de-hooivork-9/?navigateSource=resultlist,20220130_125904,"€ 950,000 kosten koper","€ 3,800    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (250 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,2016,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area250 m²Other space inside the building20 m²Exterior space attached to the building40 m²External storage space10 m²,250 m²,20 m²,40 m²,10 m²,717 m²,930 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Air conditioning and alarm installation,A        What does this mean?,Completely insulated,"CH boiler, wood heater and heat recovery unit",CH boiler and solar collectors,Vaillant (gas-fired combination boiler from 2016),717 m²,Alongside a quiet road,Back garden and front garden,"586 m² (34,5 meter deep and 17 meter broad)",Located at the north accessible via the rear,Attached wooden storage,Electricity and running water,Parking on private property and public parking,no
