header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Commelinstraat 183,1093 TP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42529317-commelinstraat-183/?navigateSource=resultlist,20220128_142948,"€ 450,000 kosten koper","€ 6,429    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 92.00 per month,Upstairs apartment (apartment),Resale property,1983,Flat roof,Living area70 m²Exterior space attached to the building8 m²External storage space6 m²,70 m²,8 m²,6 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2002, in ownership)",Municipal long-term lease,Paid until 28-02-2034,Alongside a quiet road and in residential district,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 92.00 per month),Yes,Yes,Yes,no
