header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,error
Herestraat 42,9851 AD Burum        ,https://www.funda.nl/en/koop/burum/huis-42681681-herestraat-42/?navigateSource=resultlist,20220127_203407,"€ 160,000 kosten koper","€ 2,105    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 160,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1931-1944,Hip roof covered with roof tiles,Living area76 m²Other space inside the building111 m²Exterior space attached to the building2 m²External storage space96 m²,76 m²,111 m²,2 m²,96 m²,329 m²,418 m³,5 rooms (3 bedrooms),1 bathroom,Shower,2 stories,TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,Neffit (gas-fired combination boiler),329 m²,Full ownership,In center and in residential district,Back garden,Attached wooden storage,Detached brick garage,4 cars,Electricity,no
