header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Generaal Smutsstraat 109,2987 XX Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-42681783-generaal-smutsstraat-109/?navigateSource=resultlist,20220129_093653,"€ 435,000 kosten koper","€ 3,919    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 162.50 per month,Apartment with shared street entrance (apartment),Resale property,2010,Living area111 m²Exterior space attached to the building11 m²External storage space8 m²,111 m²,11 m²,8 m²,361 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,2nd floor,"Balanced ventilation system, elevator and sliding door",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"HRE (gas-fired combination boiler from 2021, in ownership)",Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Underground parking and parking place,Public parking,Yes,Yes,Yes (€ 162.50 per month),Yes,Yes,Yes,no
