header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Insulation,Capacity,Dimensions,Plot size,Area,Ownership situation,error
Kroos,2992 Barendrecht        ,https://www.funda.nl/en/koop/barendrecht/parkeergelegenheid-42676405-kroos/?navigateSource=resultlist,20220129_042303,"€ 40,000 kosten koper",3 weeks,Under offer,Available in consultation,Garage,Resale property,No insulation,1,"23 m² (5,9 meter deep and 3,9 meter broad)",24 m²,24 m²,Full ownership,no
