header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Graslelie 8,5658 GR Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42675651-graslelie-8/?navigateSource=resultlist,20220201_013049,"€ 389,000 kosten koper","€ 4,228    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2006,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building2 m²External storage space6 m²,92 m²,2 m²,6 m²,200 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,"Optical fibre, mechanical ventilation and TV via cable",A+        What does this mean?,Completely insulated,District heating,District heating,200 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"107 m² (20 meter deep and 5,35 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,No insulation,Parking on private property and public parking,no
