header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Schellingwouderdijk 147,1023 NC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42558069-schellingwouderdijk-147/?navigateSource=resultlist,20220130_195208,"€ 1,200,000 kosten koper","€ 9,302    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (dyke house)",Resale property,1928,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area129 m²Other space inside the building8 m²Exterior space attached to the building14 m²,129 m²,8 m²,14 m²,235 m²,505 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories and a basement,D        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",235 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,135 m² (15 meter deep and 9 meter broad),Located at the northeast,Public parking,no
