header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Postjeskade 45 I,1058 DG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686868-postjeskade-45-i/?navigateSource=resultlist,20220130_185134,"€ 415,000 kosten koper","€ 8,137    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 115 per month,"January 19, 2022",Available,Available in consultation,€ 115.00 per month,Upstairs apartment (apartment),Resale property,1930,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area51 m²Other space inside the building1 m²Exterior space attached to the building6 m²,51 m²,1 m²,6 m²,172 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,4 stories,2nd floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)","Alongside a quiet road, alongside water and unobstructed surrounding view",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 115.00 per month),Yes,Yes,Yes,no
