header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bergselaan 396 c,3038 CV Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42682980-bergselaan-396-c/?navigateSource=resultlist,20220126_212210,"€ 445,000 kosten koper","€ 3,973    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 140.00 per month,Apartment with shared street entrance (apartment),Resale property,1953,Flat roof covered with asphalt roofing,Living area112 m²Exterior space attached to the building12 m²External storage space7 m²,112 m²,12 m²,7 m²,427 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,4th floor,TV via cable,F        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",Full ownership,In residential district,Roof terrace present and balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 140.00 per month),Yes,Yes,Yes,no
