header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Woenselsestraat 287 A,5623 EC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88856925-woenselsestraat-287-a/?navigateSource=resultlist,20220201_015352,"€ 350,000 kosten koper","€ 3,500    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 425,000 kosten koper",6+ months,Available,Available in consultation,"Single-family home, corner house",Resale property,1986,Gable roof,Living area100 m²Other space inside the building24 m²Exterior space attached to the building24 m²External storage space7 m²,100 m²,24 m²,24 m²,7 m²,103 m²,451 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,103 m²,Full ownership,In residential district,Back garden and front garden,"119 m² (7,3 meter deep and 16,25 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
