header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwedenburg 69,2591 BB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42659893-zwedenburg-69/?navigateSource=resultlist,20220131_232153,"€ 265,000 kosten koper","€ 3,193    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 274.98 per month,Galleried apartment (apartment),Resale property,1960-1970,Flat roof,Living area83 m²Exterior space attached to the building5 m²External storage space5 m²,83 m²,5 m²,5 m²,255 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Outdoor awning and passive ventilation system,E        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Municipal long-term lease (end date of long-term lease:  31-12-2035),In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 274.98 per month),Yes,Yes,Yes,no
