header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwezijds Voorburgwal 294 1,1012 RT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42590591-nieuwezijds-voorburgwal-294-1/?navigateSource=resultlist,20220130_182244,"€ 1,450,000 kosten koper","€ 9,667    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 250.00 per month,Upstairs apartment (apartment),Resale property,1850,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations) and monumental building,Flat roof covered with asphalt roofing,Living area150 m²External storage space21 m²,150 m²,21 m²,515 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,1 story,1st floor,"Skylight, elevator, mechanical ventilation, flue and TV via cable",C        What does this mean?,"Double glazing, insulated walls and floor insulation","CH boiler, fireplace and complete floor heating",CH boiler,"Gas-fired combination boiler, in ownership",Alongside park and in center,French balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 250.00 per month),Yes,Yes,Yes,no
