header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Prinses Beatrixstraat 36,6661 VR Elst (GE)        ,https://www.funda.nl/en/koop/elst-ge/huis-42674267-prinses-beatrixstraat-36/?navigateSource=resultlist,20220127_224503,"€ 450,000 kosten koper","€ 3,629    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1978,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area124 m²External storage space19 m²,124 m²,19 m²,224 m²,436 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"Intergas HR CW5 (gas-fired combination boiler from 2021, in ownership)",224 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","62 m² (9,2 meter deep and 9,6 meter broad)",Located at the northeast accessible via the rear,Detached brick garage,1 car,Electricity,"Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
