header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Balistraat 15,2585 XK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42478096-balistraat-15/?navigateSource=resultlist,20220131_220954,"€ 699,000 kosten koper","€ 5,336    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment (bel-etage (main floor)),Resale property,1906,Mansard roof covered with asphalt roofing,Living area131 m²Other space inside the building3 m²,131 m²,3 m²,584 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,Ground floor,Mechanical ventilation and passive ventilation system,E        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2005, in ownership)",Full ownership,Alongside a quiet road,Back garden,"19 m² (0,06 meter deep and 0,03 meter broad)",Located at the northeast,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
