header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Kastanjelaan 21,3319 TE Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42532232-kastanjelaan-21/?navigateSource=resultlist,20220128_030205,"€ 435,000 kosten koper","€ 3,398    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1968,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building21 m²External storage space19 m²,128 m²,21 m²,19 m²,241 m²,460 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Rolldown shutters and TV via cable,C        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,"Remeha Avanta 28C5X (gas-fired combination boiler from 2020, in ownership)",241 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",72 m² (9 meter deep and 8 meter broad),Located at the west accessible via the rear,Balcony present,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
