header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bloemaertstraat 17,5102 DP Dongen        ,https://www.funda.nl/en/koop/dongen/huis-88938956-bloemaertstraat-17/?navigateSource=resultlist,20220128_054123,"€ 375,000 kosten koper","€ 2,799    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1969,Gable roof covered with metal,Living area134 m²External storage space14 m²,134 m²,14 m²,227 m²,478 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Air conditioning and passive ventilation system,D        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",227 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,80 m² (10 meter deep and 8 meter broad),Located at the west accessible via the rear,Detached brick garage,1 car,"Electrical door, electricity and running water",Public parking,no
