header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Abraham Crijnssenstraat 23,1411 DV Naarden        ,https://www.funda.nl/en/koop/naarden/huis-42677895-abraham-crijnssenstraat-23/?navigateSource=resultlist,20220129_015950,"€ 825,000 kosten koper","€ 5,222    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1999,Gable roof,Living area158 m²Other space inside the building23 m²Exterior space attached to the building16 m²,158 m²,23 m²,16 m²,266 m²,621 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Skylight, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Gas-fired combination boiler, in ownership",266 m²,Full ownership,"Back garden, front garden and side garden","89 m² (8,5 meter deep and 10,5 meter broad)",Located at the west accessible via the rear,Attached brick garage and carport,1 car,"Electrical door, electricity and heating",Completely insulated,Parking on private property,no
