header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,Type of parking facilities,error
Zilverschoon 96,8607 GC Sneek        ,https://www.funda.nl/en/koop/sneek/huis-42533345-zilverschoon-96/?navigateSource=resultlist,20220129_002647,"€ 199,500 kosten koper","€ 2,122    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 199,500) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1985,Combination roof covered with asphalt roofing and roof tiles,Living area94 m²Other space inside the building19 m²,94 m²,19 m²,195 m²,420 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Combination boiler from 2016, in ownership",195 m²,Full ownership,Back garden and front garden,"63 m² (12,5 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
