header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Niasstraat 289,1095 SG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662405-niasstraat-289/?navigateSource=resultlist,20220130_183305,"€ 400,000 kosten koper","€ 5,333    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 156 per month,3 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1978,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building5 m²External storage space7 m²,75 m²,5 m²,7 m²,245 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,TV via cable,A        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2011, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
