header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Ooshout 9,3763 ZZ Soest        ,https://www.funda.nl/en/koop/soest/huis-42684970-ooshout-9/?navigateSource=resultlist,20220129_022039,"€ 450,000 kosten koper","€ 3,913    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house (residential property facing inner courtyard)",Resale property,1999,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area115 m²External storage space15 m²,115 m²,15 m²,126 m²,365 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",126 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
