header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Sancta Maria Uitzichtkavel 813,2204 CA Noordwijk (ZH)        ,https://www.funda.nl/en/koop/noordwijk-zh/bouwgrond-41475903-sancta-maria-uitzichtkavel-813/?navigateSource=resultlist,20220128_033304,"€ 1,350,000 vrij op naam",6+ months,Under option,Available in consultation,Building plot,"3,102 m²",In wooded surroundings and unobstructed surrounding view,no
