header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
De Bieb type G (Bouwnr. 34),2611 MJ Delft        ,https://www.funda.nl/en/koop/delft/appartement-41927994-de-bieb-type-g-bouwnr-34/?navigateSource=resultlist,20220128_141818,"€ 825,000 vrij op naam","€ 5,729    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2021,Living area144 m²,144 m²,553 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,3rd floor,Mechanical ventilation and solar panels,A        What does this mean?,Energy efficient window and completely insulated,"Communal central heating, complete floor heating and heat pump",Geothermal heating,In center,Built-in,Parking garage,no
