header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Meester van Roosmalenhof kavel 23,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198902-meester-van-roosmalenhof-kavel-23/?navigateSource=resultlist,20220129_005934,"€ 383,500 vrij op naam",6+ months,Under option,Available in consultation,Building plot,767 m²,In residential district,no
