header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Provincialeweg 348,1506 ML Zaandam        ,https://www.funda.nl/en/koop/zaandam/huis-42687438-provincialeweg-348/?navigateSource=resultlist,20220129_045628,"€ 435,000 kosten koper","€ 2,589    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, corner house (drive-in residential property)",Resale property,1962,With carpets and curtains,Gable roof covered with roof tiles,Living area168 m²Exterior space attached to the building10 m²External storage space11 m²,168 m²,10 m²,11 m²,290 m²,559 m³,8 rooms (5 bedrooms),1 bathroom and 3 separate toilets,Shower,4 stories,"Outdoor awning, TV via cable and solar panels",C        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2013, in ownership)",290 m²,Full ownership,Alongside busy road,"Back garden, front garden and side garden",100 m² (9 meter deep and 13 meter broad),Located at the east accessible via the rear,Balcony present,Detached wooden storage,Built-in,1 car,"Electrical door, electricity, heating and running water",Insulated walls,Public parking,no
