header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Vermeerstraat 10,6165 AK Geleen        ,https://www.funda.nl/en/koop/geleen/huis-87791687-vermeerstraat-10/?navigateSource=resultlist,20220128_091825,"€ 369,000 kosten koper","€ 2,674    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1960,Gable roof,Living area138 m²Other space inside the building46 m²Exterior space attached to the building6 m²External storage space8 m²,138 m²,46 m²,6 m²,8 m²,485 m²,655 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an loft and a basement",Outdoor awning and sliding door,F        What does this mean?,Double glazing,CH boiler and gas heater,CH boiler,"HR Remeha (gas-fired combination boiler from 2012, in ownership)",485 m²,Alongside a quiet road and in residential district,Back garden and surrounded by garden,"12,5 meter deep and 15 meter broad",Detached wooden storage,Built-in,1 car,Electrical door,Parking on private property,no
