header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vondellaan 338,9721 LN Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42667959-vondellaan-338/?navigateSource=resultlist,20220128_025710,"€ 210,000 kosten koper","€ 2,958    The asking price per m² (€ 210,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 115.09 per month,Residential property with shared street entrance,Resale property,1961,Flat roof,Living area71 m²Exterior space attached to the building6 m²External storage space15 m²,71 m²,6 m²,15 m²,200 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation and TV via cable,A            1.07What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 115.09 per month),Yes,Yes,Yes,no
