header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan op Zuid 1315,3072 DB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42682450-laan-op-zuid-1315/?navigateSource=resultlist,20220126_213051,"€ 550,000 kosten koper","€ 4,167    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 100.00 per month,Apartment with shared street entrance (apartment),Resale property,2020,Flat roof,Living area132 m²Exterior space attached to the building24 m²External storage space5 m²,132 m²,24 m²,5 m²,435 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Elevator, mechanical ventilation, rolldown shutters, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Full ownership,"In center, in residential district and unobstructed surrounding view",Sun terrace,"24 m² (4,01 meter deep and 5,87 meter broad)",Located at the southwest,Balcony present,Built-in,Parking place,Paid parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
