header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zandvoortselaan 84 29,2106 CS Heemstede        ,https://www.funda.nl/en/koop/heemstede/appartement-42548339-zandvoortselaan-84-29/?navigateSource=resultlist,20220127_232439,"€ 340,000 kosten koper","€ 4,146    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 426 per month,7 weeks,Available,Available in consultation,Galleried apartment,Resale property,1972,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building11 m²External storage space22 m²,82 m²,11 m²,22 m²,258 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,Elevator and TV via cable,E        What does this mean?,Partly double glazed,Communal central heating,Full ownership,Full ownership,"On navigable waterway, in residential district and unobstructed surrounding view",Balcony present,Storage box,Garage,1 car,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
