header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Linthorst Homanstraat 13,9406 KL Assen        ,https://www.funda.nl/en/koop/assen/huis-42683274-linthorst-homanstraat-13/?navigateSource=resultlist,20220128_004612,"€ 189,500 kosten koper","€ 2,561    The asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available immediately,"Single-family home, row house",Resale property,1961,Gable roof covered with roof tiles,Living area74 m²External storage space7 m²,74 m²,7 m²,142 m²,260 m³,5 rooms (3 bedrooms),1 separate toilet,2 stories and a loft,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2013, in ownership)",142 m²,Alongside a quiet road and in residential district,Surrounded by garden,Detached brick storage,Public parking,no
