header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation,Type of parking facilities,error
Kroesruwe 8,6218 SP Maastricht        ,https://www.funda.nl/en/koop/maastricht/huis-88986013-kroesruwe-8/?navigateSource=resultlist,20220128_040228,"€ 225,000 kosten koper","€ 2,320    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available on 5/1/2022,"Single-family home, row house",Resale property,1969,Gable roof covered with roof tiles,Living area97 m²Other space inside the building8 m²Exterior space attached to the building17 m²External storage space8 m²,97 m²,8 m²,17 m²,8 m²,109 m²,334 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement","Air conditioning, mechanical ventilation and rolldown shutters",C            1.47What does this mean?,CH boiler,CH boiler,"AWB (gas-fired combination boiler from 2014, to rent)",109 m²,Full ownership,Back garden,"55 m² (10 meter deep and 5,54 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
