header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Arduinstraat 17 en 17A,4827 HK Breda        ,https://www.funda.nl/en/koop/breda/huis-41390321-arduinstraat-17-en-17a/?navigateSource=resultlist,20220130_144107,"€ 950,000 kosten koper","€ 4,703    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (202 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Under offer,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2010,Pyramid hip roof covered with roof tiles,Living area202 m²Exterior space attached to the building24 m²External storage space417 m²,202 m²,24 m²,417 m²,"1,000 m²",785 m³,8 rooms (7 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Air conditioning, mechanical ventilation, flue and TV via cable",A        What does this mean?,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2010, in ownership)",1.000 m²,Full ownership,"Alongside water, business park, in residential district and unobstructed surrounding view","Back garden, surrounded by garden, front garden and side garden",Detached brick storage,"Parking on gated property, parking on private property and public parking",no
