header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Biezen 49,2771 CR Boskoop        ,https://www.funda.nl/en/koop/boskoop/bouwgrond-41737244-biezen-49/?navigateSource=resultlist,20220129_082548,"€ 239,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,406 m²,no
