header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Antwerpsestraat 1,2587 AE Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42581719-antwerpsestraat-1/?navigateSource=resultlist,20220129_085000,"€ 4,985,000 kosten koper","€ 9,180    The asking price per m² (€ 4,985,000) is calculated by dividing the asking price of the home by the living area (543 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1883,"Protected townscape or village view (permit needed for alterations), double occupancy possible, partly furnished with carpets and curtains and listed building (national monument)",Combination roof covered with metal,Living area543 m²Other space inside the building14 m²Exterior space attached to the building119 m²,543 m²,14 m²,119 m²,742 m²,"2,399 m³",11 rooms (4 bedrooms),3 bathrooms and 3 separate toilets,"Sauna, steam cabin, bath, shower and 2 toilets",4 stories,"Air conditioning, alarm installation, mechanical ventilation, sauna and steam cabin",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","Fireplace, partial floor heating and heat pump",Water heater,742 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Surrounded by garden,Balcony present,Built-in,Parking place,"Paid parking, parking on gated property, parking on private property and resident's parking permits",no
