header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tilburgseweg 153 01,5051 AD Goirle        ,https://www.funda.nl/en/koop/goirle/appartement-88881395-tilburgseweg-153-01/?navigateSource=resultlist,20220129_190256,"€ 989,000 vrij op naam","€ 4,945    The asking price per m² (€ 989,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 300.00 per month,Apartment with shared street entrance (apartment),New property,2021,Gable roof covered with roof tiles,"Energie Prestatie Advies, GIW Waarborgcertificate and woningborg garantiecertificaat",Living area200 m²Exterior space attached to the building48 m²External storage space6 m²,200 m²,48 m²,6 m²,666 m³,4 rooms (2 bedrooms),1 separate toilet,1 story,"Outdoor awning, <{cctv}>, optical fibre, elevator, mechanical ventilation, sliding door, TV via cable, solar collectors and solar panels",A+++        What does this mean?,"Roof insulation, triple glazed, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated","Geothermal heating, complete floor heating and heat pump",Geothermal heating and water heater,"On the edge of a forest, alongside park, In wooded surroundings, in center and unobstructed surrounding view","Back garden, surrounded by garden, front garden, side garden and sun terrace",Balcony present,Storage box,Electricity,Underground parking and parking place,Roof insulation and insulated walls,"Parking on gated property, parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 300.00 per month),Yes,Yes,Yes,no
