header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Dr. Philipsstraat 83,6136 XX Sittard        ,https://www.funda.nl/en/koop/sittard/huis-88985443-dr-philipsstraat-83/?navigateSource=resultlist,20220128_040409,"€ 215,000 kosten koper","€ 2,028    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area106 m²Exterior space attached to the building15 m²External storage space13 m²,106 m²,15 m²,13 m²,158 m²,365 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and rolldown shutters,C        What does this mean?,CH boiler,CH boiler,"Nefit Trendline HRC30 CW5 (gas-fired combination boiler from 2014, in ownership)",158 m²,Full ownership,Back garden,"79 m² (13,8 meter deep and 5,71 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
