header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Grashoen 12,5658 EK Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42660664-grashoen-12/?navigateSource=resultlist,20220201_011654,"€ 459,000 kosten koper","€ 3,326    The asking price per m² (€ 459,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2003,Flat roof covered with asphalt roofing,Living area138 m²External storage space8 m²,138 m²,8 m²,119 m²,475 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,District heating,District heating,119 m²,Full ownership,In residential district,Back garden,"37 m² (7,8 meter deep and 4,8 meter broad)",Located at the northeast accessible via the rear,Attached wooden storage,Electricity,No insulation,Public parking,no
