header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haagwinde 42,3764 TN Soest        ,https://www.funda.nl/en/koop/soest/appartement-42672887-haagwinde-42/?navigateSource=resultlist,20220129_010623,"€ 350,000 kosten koper","€ 4,430    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 159.00 per month,Apartment with shared street entrance (apartment),Resale property,1992,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building8 m²External storage space4 m²,79 m²,8 m²,4 m²,244 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit proline NxT (gas-fired combination boiler from 2019, in ownership)",Full ownership,"Alongside park, alongside a quiet road, sheltered location, In wooded surroundings and in residential district",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
