header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Midscheeps 109,1034 TL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670671-midscheeps-109/?navigateSource=resultlist,20220130_223817,"€ 365,000 kosten koper","€ 4,011    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 177.19 per month,Apartment with shared street entrance (apartment),Resale property,1977,Flat roof covered with asphalt roofing,Living area91 m²Exterior space attached to the building6 m²External storage space6 m²,91 m²,6 m²,6 m²,289 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Mechanical ventilation and TV via cable,B        What does this mean?,Roof insulation and energy efficient window,CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 30-06-2052,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 177.19 per month),Yes,Yes,Yes,no
