header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Jelle Posthumapad 98,1106 ZR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88906531-jelle-posthumapad-98/?navigateSource=resultlist,20220130_212536,"€ 385,000 kosten koper","€ 4,140    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1986,Gable roof covered with roof tiles,Living area93 m²External storage space6 m²,93 m²,6 m²,118 m²,230 m³,4 rooms (2 bedrooms),2 separate toilets,3 stories,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",118 m²,Municipal long-term lease,In residential district,Back garden,"42 m² (8,8 meter deep and 4,8 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
