header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kloosterhof Wamel bungalows rij (Bouwnr. 59),6659 EB Wamel        ,https://www.funda.nl/en/koop/wamel/huis-42545328-kloosterhof-wamel-bungalows-rij-bouwnr-59/?navigateSource=resultlist,20220127_202439,"€ 315,000 vrij op naam","€ 2,739    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Under option,Available in consultation,"Bungalow, row house (semi-bungalow)",New property,2022,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area115 m²External storage space7 m²,115 m²,7 m²,148 m²,446 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,Balanced ventilation system,A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Water heater,148 m²,Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"48 m² (7 meter deep and 6,8 meter broad)",Located at the north,Detached wooden storage,Public parking,no
